step,horizon,correction_norm
840,7,0.16833022236824036
840,8,0.11081091314554214
840,9,0.17124447226524353
840,10,0.15084655582904816
850,1,0.15115487575531006
850,2,0.09549316763877869
850,3,0.148788720369339
850,4,0.12307361513376236
850,5,0.1394277960062027
850,6,0.10843124240636826
850,7,0.14368513226509094
850,8,0.1427767425775528
850,9,0.15777789056301117
850,10,0.17066313326358795
860,1,0.20890457928180695
860,2,0.2012205272912979
860,3,0.16424761712551117
860,4,0.1690075695514679
860,5,0.1700126677751541
860,6,0.14770722389221191
860,7,0.20281502604484558
860,8,0.23149092495441437
860,9,0.17315810918807983
860,10,0.19494076073169708
870,1,0.24777205288410187
870,2,0.22080551087856293
870,3,0.1866735816001892
870,4,0.1390681266784668
870,5,0.14701621234416962
870,6,0.19290228188037872
870,7,0.22740603983402252
870,8,0.22230055928230286
870,9,0.1661423295736313
870,10,0.17750652134418488
880,1,0.20571546256542206
880,2,0.18678519129753113
880,3,0.13629798591136932
880,4,0.12987485527992249
880,5,0.17451007664203644
880,6,0.1539331078529358
880,7,0.13908834755420685
880,8,0.20831792056560516
880,9,0.1558472216129303
880,10,0.19719484448432922
890,1,0.206960067152977
890,2,0.14670544862747192
890,3,0.17768560349941254
890,4,0.19182088971138
890,5,0.18909427523612976
890,6,0.15796616673469543
890,7,0.1492977887392044
890,8,0.1942174732685089
890,9,0.21876540780067444
890,10,0.23089489340782166
900,1,0.24355706572532654
900,2,0.48567652702331543
900,3,0.5358587503433228
900,4,0.31812843680381775
900,5,0.5115878582000732
900,6,0.5483725070953369
900,7,0.3948785066604614
900,8,0.4794536828994751
900,9,0.5440740585327148
900,10,0.6190093755722046
910,1,0.21701255440711975
910,2,0.40906649827957153
910,3,0.5341476798057556
910,4,0.3766458332538605
910,5,0.5137445330619812
910,6,0.697251558303833
910,7,0.595539927482605
910,8,0.32503148913383484
910,9,0.3420930802822113
910,10,0.4587565064430237
920,1,0.08779256045818329
920,2,0.1464332491159439
920,3,0.15584002435207367
920,4,0.11513009667396545
920,5,0.04477660730481148
920,6,0.1107577309012413
920,7,0.10251468420028687
920,8,0.11310672014951706
920,9,0.12496165931224823
920,10,0.06789186596870422
930,1,0.10714680701494217
930,2,0.17412406206130981
930,3,0.18716047704219818
930,4,0.1320599764585495
930,5,0.07454352080821991
930,6,0.1144380196928978
930,7,0.11723347753286362
930,8,0.1515107899904251
930,9,0.13707490265369415
930,10,0.08002186566591263
940,1,0.6699104905128479
940,2,0.6276897192001343
940,3,0.5343093872070312
940,4,0.48353198170661926
940,5,0.49296829104423523
940,6,0.5488547682762146
940,7,0.4123648405075073
940,8,0.5268114805221558
940,9,0.46497583389282227
940,10,0.650435209274292
950,1,0.695972740650177
950,2,0.636055588722229
