bucket,sample_id,mse
3,6240,0.09932077676057816
2,6250,0.09051331877708435
3,6260,0.07547488808631897
2,6270,0.47250276803970337
1,6280,0.5718189477920532
0,6290,0.16715560853481293
1,6300,0.11675572395324707
1,6310,0.07225295156240463
3,6320,0.051789816468954086
2,6330,0.1281231939792633
0,6340,0.09026786684989929
3,6350,0.06920956075191498
1,6360,0.10451166331768036
0,6370,0.18403387069702148
2,6380,0.23126959800720215
1,6390,0.29289332032203674
2,6400,0.2042049765586853
2,6410,0.09308945387601852
0,6420,0.1437963992357254
3,6430,0.05361126735806465
0,6440,0.04168800637125969
3,6450,0.09713350236415863
2,6460,0.3942927420139313
1,6470,0.4656258523464203
3,6480,0.06474538147449493
1,6490,0.12908414006233215
0,6500,0.1692027896642685
3,6510,0.05729363113641739
1,6520,0.09255272150039673
0,6530,0.06536271423101425
2,6540,0.05669088661670685
1,6550,0.05307214707136154
2,6560,0.09562847763299942
2,6570,0.07906350493431091
0,6580,0.07702857255935669
2,6590,0.055373698472976685
1,6600,0.02067071571946144
0,6610,0.040048036724328995
2,6620,0.12698005139827728
0,6630,0.10972248017787933
3,6640,0.054135486483573914
2,6650,0.06363064795732498
0,6660,0.560081422328949
3,6670,0.5160765647888184
1,6680,0.32312142848968506
0,6690,0.4091251492500305
2,6700,0.0420248880982399
1,6710,0.053884200751781464
3,6720,0.04376760125160217
2,6730,0.038265813142061234
3,6740,0.2985520660877228
2,6750,1.4472122192382812
1,6760,1.3336220979690552
0,6770,0.5116836428642273
1,6780,0.8123186230659485
1,6790,0.06418491899967194
3,6800,0.40666863322257996
2,6810,0.6555765271186829
0,6820,0.13862451910972595
3,6830,0.3179960250854492
1,6840,0.690346896648407
0,6850,0.2532045543193817
2,6860,0.5633447766304016
1,6870,0.2318415492773056
2,6880,0.11002934724092484
2,6890,0.038696013391017914
0,6900,0.10350558161735535
3,6910,0.09010359644889832
0,6920,0.05671856179833412
3,6930,0.17066270112991333
2,6940,0.5734236836433411
1,6950,0.4532136619091034
3,6960,0.20734894275665283
1,6970,0.12177059054374695
0,6980,0.03503599017858505
3,6990,0.10931897163391113
1,7000,0.13258707523345947
0,7010,0.047765254974365234
2,7020,0.06111912056803703
1,7030,0.873355507850647
2,7040,2.535689353942871
2,7050,1.098042368888855
0,7060,0.5322797894477844
2,7070,0.5305579304695129
1,7080,0.042745932936668396
0,7090,0.06766320765018463
2,7100,0.04422256350517273
0,7110,0.044392380863428116
3,7120,0.3396025002002716
2,7130,1.58985435962677
0,7140,1.98200523853302
3,7150,0.424789696931839
1,7160,0.47716718912124634
0,7170,0.658941388130188
2,7180,0.1192069947719574
1,7190,0.11555664986371994
3,7200,0.15711642801761627
2,7210,0.15713708102703094
3,7220,0.3804301917552948
2,7230,1.240225076675415
1,7240,0.4951528012752533
0,7250,0.28357788920402527
1,7260,0.10944272577762604
1,7270,0.11054930090904236
3,7280,0.12049024552106857
2,7290,0.12690258026123047
0,7300,0.07819483429193497
3,7310,0.18013332784175873
1,7320,0.5735383033752441
0,7330,1.2846808433532715
2,7340,0.320974200963974
1,7350,0.11627695709466934
2,7360,0.16983242332935333
2,7370,0.7618743777275085
0,7380,1.0223720073699951
3,7390,0.37143218517303467
0,7400,0.25202926993370056
3,7410,0.3049625754356384
2,7420,0.4618980884552002
1,7430,0.511471688747406
3,7440,0.21229787170886993
1,7450,0.2956792414188385
0,7460,0.09290707856416702
3,7470,0.22255557775497437
1,7480,0.16771002113819122
0,7490,0.22987551987171173
2,7500,0.1478755623102188
1,7510,0.1677222102880478
2,7520,0.3609306812286377
2,7530,0.5641779899597168
0,7540,0.2892729640007019
2,7550,0.26119622588157654
1,7560,0.2363547831773758
0,7570,0.5680884718894958
2,7580,0.6842852830886841
0,7590,0.40311524271965027
3,7600,0.08068639785051346
2,7610,0.17616865038871765
0,7620,0.15693604946136475
3,7630,0.0635916143655777
1,7640,0.1923564374446869
0,7650,0.19132141768932343
2,7660,0.5246894359588623
1,7670,0.6615367531776428
3,7680,0.2511064112186432
2,7690,0.3827580213546753
3,7700,0.3705560564994812
2,7710,0.25887754559516907
1,7720,0.3240525424480438
0,7730,0.11011936515569687
1,7740,0.18630634248256683
