bucket,sample_id,mse
3,1790,0.4283059537410736
3,1800,0.5359697937965393
1,1810,0.36559194326400757
1,1820,0.49176013469696045
2,1830,1.3339078426361084
2,1840,0.5846831798553467
2,1850,0.7269982099533081
2,1860,0.3734956383705139
0,1870,0.5683800578117371
0,1880,1.7523579597473145
1,1890,1.0918893814086914
1,1900,1.5220136642456055
2,1910,1.6700738668441772
2,1920,1.9918842315673828
3,1930,2.2661690711975098
3,1940,1.5916999578475952
0,1950,2.726907730102539
0,1960,0.756934404373169
1,1970,1.5456808805465698
1,1980,1.8143644332885742
1,1990,1.769600749015808
1,2000,1.9512361288070679
2,2010,1.2483179569244385
2,2020,2.3782687187194824
0,2030,0.6773953437805176
0,2040,1.5847142934799194
1,2050,0.8485277891159058
1,2060,0.9832625389099121
2,2070,1.754294753074646
2,2080,1.1538275480270386
3,2090,0.6455264687538147
3,2100,0.9505910873413086
0,2110,0.9867652654647827
0,2120,0.4618566930294037
1,2130,0.6279184818267822
1,2140,0.8269271850585938
2,2150,0.720088005065918
2,2160,1.0453026294708252
3,2170,0.42671510577201843
3,2180,0.3123549222946167
0,2190,0.5128189325332642
0,2200,0.5982978940010071
0,2210,0.9165233969688416
0,2220,0.26907145977020264
2,2230,0.5551447868347168
2,2240,0.8666984438896179
3,2250,0.9056289196014404
3,2260,0.8370150923728943
3,2270,0.5200201272964478
3,2280,0.4421326518058777
1,2290,0.47546133399009705
1,2300,0.4412836730480194
2,2310,0.34020814299583435
2,2320,0.8505567908287048
2,2330,0.45829832553863525
2,2340,0.6034895777702332
0,2350,0.5331484079360962
0,2360,0.2300499975681305
1,2370,0.5527094602584839
1,2380,1.211643934249878
2,2390,0.4481258988380432
2,2400,0.5568059682846069
3,2410,0.32556599378585815
3,2420,0.45878666639328003
0,2430,0.8159262537956238
0,2440,0.9362208247184753
1,2450,0.4042240083217621
1,2460,0.8839649558067322
1,2470,0.533856987953186
1,2480,0.559776246547699
2,2490,0.4191446006298065
2,2500,0.2787948250770569
0,2510,0.36321234703063965
0,2520,0.2888793349266052
1,2530,1.4314377307891846
1,2540,1.416621446609497
2,2550,0.5739036798477173
2,2560,1.4068721532821655
2,2570,1.3618648052215576
3,2580,2.3016786575317383
3,2590,0.8361502885818481
0,2600,1.3623870611190796
0,2610,2.4081203937530518
0,2620,1.6060962677001953
0,2630,1.8062264919281006
2,2640,1.505895972251892
2,2650,2.3423755168914795
3,2660,1.992356300354004
3,2670,2.350640296936035
3,2680,2.848050117492676
3,2690,2.3963849544525146
1,2700,2.5829367637634277
1,2710,1.557218313217163
2,2720,0.8041466474533081
2,2730,0.8515820503234863
2,2740,0.6446897387504578
2,2750,0.2891051173210144
0,2760,0.7265763282775879
0,2770,0.5303429365158081
1,2780,0.265191912651062
1,2790,0.9685720205307007
2,2800,0.3178718090057373
2,2810,0.5502573847770691
3,2820,0.42391395568847656
3,2830,1.1076395511627197
0,2840,0.3288298547267914
0,2850,0.635551393032074
1,2860,1.002902865409851
1,2870,0.28629839420318604
1,2880,0.27985879778862
1,2890,0.31723153591156006
2,2900,0.6821674108505249
2,2910,0.6048659682273865
0,2920,0.6768524050712585
0,2930,0.7925724983215332
1,2940,0.6697390079498291
1,2950,0.4703879952430725
2,2960,0.6959822177886963
2,2970,1.295422911643982
3,2980,0.5629974603652954
3,2990,0.3690118193626404
0,3000,0.4042762219905853
0,3010,0.23780786991119385
1,3020,0.2879946827888489
1,3030,1.00011146068573
2,3040,0.41130027174949646
2,3050,0.32058608531951904
3,3060,1.026019811630249
3,3070,0.4128422737121582
0,3080,0.501622200012207
0,3090,0.3202172517776489
0,3100,0.3084319531917572
0,3110,0.41389593482017517
2,3120,0.3198978900909424
2,3130,0.2635522782802582
3,3140,0.6012513637542725
3,3150,0.47174012660980225
3,3160,0.4007335603237152
3,3170,0.4808445870876312
1,3180,0.5635448694229126
1,3190,0.45474857091903687
2,3200,0.7753912210464478
2,3210,0.48218661546707153
2,3220,1.0588911771774292
2,3230,0.8677513003349304
0,3240,1.3674877882003784
0,3250,2.0185704231262207
1,3260,1.4354790449142456
1,3270,0.809973418712616
2,3280,1.2270481586456299
2,3290,1.5469081401824951
3,3300,1.993321180343628
3,3310,1.0955531597137451
0,3320,1.9298357963562012
0,3330,0.6383193731307983
1,3340,0.48397278785705566
1,3350,0.5195014476776123
1,3360,0.8015527725219727
1,3370,0.7295235395431519
2,3380,0.8654133677482605
2,3390,1.1373703479766846
0,3400,0.8730785846710205
0,3410,0.9408650398254395
1,3420,0.5933805108070374
1,3430,0.421813428401947
2,3440,1.1190413236618042
2,3450,0.8229474425315857
3,3460,0.5277125239372253
3,3470,0.6862978339195251
0,3480,0.36761969327926636
0,3490,0.19079391658306122
1,3500,0.3247367739677429
1,3510,0.23904697597026825
2,3520,0.4322853684425354
2,3530,0.3386584222316742
3,3540,0.3634466528892517
3,3550,0.5283578038215637
0,3560,1.3277720212936401
0,3570,2.257283926010132
0,3580,0.6735273599624634
0,3590,0.9932481050491333
2,3600,2.436523675918579
2,3610,0.5299111604690552
3,3620,0.4702533185482025
3,3630,0.3929765224456787
3,3640,1.9490607976913452
3,3650,0.46923112869262695
1,3660,1.5841706991195679
1,3670,0.5195008516311646
2,3680,0.4736317992210388
2,3690,0.6380630731582642
2,3700,1.2307937145233154
2,3710,2.8203039169311523
0,3720,1.1894757747650146
0,3730,0.3142971694469452
1,3740,0.9291192889213562
1,3750,0.25551384687423706
2,3760,0.13408882915973663
2,3770,0.28972169756889343
3,3780,0.3010452091693878
3,3790,0.34208667278289795
0,3800,0.3514988422393799
0,3810,1.077386736869812
1,3820,1.0789251327514648
1,3830,0.4987957179546356
1,3840,0.5769972205162048
1,3850,0.09679016470909119
2,3860,0.3078547716140747
2,3870,0.1884775459766388
0,3880,0.7989146113395691
0,3890,1.6711795330047607
1,3900,0.18258339166641235
1,3910,0.6487610340118408
2,3920,0.9790023565292358
2,3930,0.09926573932170868
3,3940,0.03411981090903282
3,3950,0.2167242467403412
0,3960,0.1092076525092125
0,3970,0.13126134872436523
1,3980,0.3540283143520355
1,3990,0.1506098061800003
